input,output
I'm considering modifying HighYieldBonds with an additional 48 proportion of fixed-income securities.,MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE BONDS AT 48%
Let's update 68% more of medium stocks to GreenEnergyInvest's portfolio.,MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE MID_CAP_STOCKS AT 68%
"revise BetaPortfolio by adding 45 percentage major stocks, please.",MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE LARGE_CAP_STOCKS AT 45%
Please alter fixed-income securities by 81% in TechGrowth.,MODIFY ALLOCATION FOR TechGrowth TO INCLUDE BONDS AT 81%
Could you revise 31 percentage to large-cap stocks in PortfolioA?,MODIFY ALLOCATION FOR PortfolioA TO INCLUDE LARGE_CAP_STOCKS AT 31%
Could you adjust 4 percent to minor stocks in PreciousMetalsFund?,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE SMALL_CAP_STOCKS AT 4%
"allocate RealEstateHoldings by adding 73 proportion major stocks, please.",DEFINE ALLOCATION FOR RealEstateHoldings WITH LARGE_CAP_STOCKS AT 73%
Is it possible to allocate PortfolioB's major stocks allocation by 25 percentage?,DEFINE ALLOCATION FOR PortfolioB WITH LARGE_CAP_STOCKS AT 25%
Please position debt instruments by 21 proportion in RealEstateHoldings.,DEFINE ALLOCATION FOR RealEstateHoldings WITH BONDS AT 21%
Is it possible to designate HighYieldBonds's debt instruments allocation by 78 percent?,DEFINE ALLOCATION FOR HighYieldBonds WITH BONDS AT 78%
reviseing CryptoAssets to include 45 percent more bonds.,MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE BONDS AT 45%
"We're moving to assign 24 percent more to debt instruments in ValueInvest, correct?",DEFINE ALLOCATION FOR ValueInvest WITH BONDS AT 24%
Could you alter 86 percentage to fixed-income securities in PortfolioB?,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE BONDS AT 86%
"alter BlueChipStocks by adding 93 percent medium stocks, please.",MODIFY ALLOCATION FOR BlueChipStocks TO INCLUDE MID_CAP_STOCKS AT 93%
placeing ValueInvest to include 64% more major stocks.,DEFINE ALLOCATION FOR ValueInvest WITH LARGE_CAP_STOCKS AT 64%
Let's adjust 90% more of small-cap stocks to AlphaFund's portfolio.,MODIFY ALLOCATION FOR AlphaFund TO INCLUDE SMALL_CAP_STOCKS AT 90%
"We're moving to update 23 percent more to big-cap stocks in IncomeFund2024, correct?",MODIFY ALLOCATION FOR IncomeFund2024 TO INCLUDE LARGE_CAP_STOCKS AT 23%
Thinking of assigning 54 percentage fixed-income securities into HighYieldBonds,DEFINE ALLOCATION FOR HighYieldBonds WITH BONDS AT 54%
"revise RealEstateHoldings by adding 14% bonds, please.",MODIFY ALLOCATION FOR RealEstateHoldings TO INCLUDE BONDS AT 14%
Plan to alter the small-cap stocks in IncomeFund2024 by 35%.,MODIFY ALLOCATION FOR IncomeFund2024 TO INCLUDE SMALL_CAP_STOCKS AT 35%
How about we adjust 91 percent of mid-size stocks in PortfolioB?,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE MID_CAP_STOCKS AT 91%
How about we amend 38 percent of minor stocks in PreciousMetalsFund?,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE SMALL_CAP_STOCKS AT 38%
"update GlobalEquityFund by adding 41 percentage debt instruments, please.",MODIFY ALLOCATION FOR GlobalEquityFund TO INCLUDE BONDS AT 41%
Please position minor stocks by 57% in BetaPortfolio.,DEFINE ALLOCATION FOR BetaPortfolio WITH SMALL_CAP_STOCKS AT 57%
update 82% to major stocks in EmergingMarkets,MODIFY ALLOCATION FOR EmergingMarkets TO INCLUDE LARGE_CAP_STOCKS AT 82%
I'm considering allocateing PortfolioB with an additional 36% of big-cap stocks.,DEFINE ALLOCATION FOR PortfolioB WITH LARGE_CAP_STOCKS AT 36%
How about we set 51 percentage of debt instruments in TechGrowth?,DEFINE ALLOCATION FOR TechGrowth WITH BONDS AT 51%
Could you designate 90 proportion to mid-size stocks in CryptoAssets?,DEFINE ALLOCATION FOR CryptoAssets WITH MID_CAP_STOCKS AT 90%
Please change major stocks by 64% in PreciousMetalsFund.,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE LARGE_CAP_STOCKS AT 64%
Could you adjust 11 proportion to mid-cap stocks in PreciousMetalsFund?,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE MID_CAP_STOCKS AT 11%
"We're moving to designate 45 percent more to major stocks in VentureCapital, correct?",DEFINE ALLOCATION FOR VentureCapital WITH LARGE_CAP_STOCKS AT 45%
alter 96 percent to debt instruments in VentureCapital,MODIFY ALLOCATION FOR VentureCapital TO INCLUDE BONDS AT 96%
Could you set 95 percent to medium stocks in ValueInvest?,DEFINE ALLOCATION FOR ValueInvest WITH MID_CAP_STOCKS AT 95%
allocateing RealEstateHoldings to include 16 proportion more medium stocks.,DEFINE ALLOCATION FOR RealEstateHoldings WITH MID_CAP_STOCKS AT 16%
Please position small-size stocks by 95 proportion in myPortfolio.,DEFINE ALLOCATION FOR myPortfolio WITH SMALL_CAP_STOCKS AT 95%
"We're moving to place 51% more to major stocks in myPortfolio, correct?",DEFINE ALLOCATION FOR myPortfolio WITH LARGE_CAP_STOCKS AT 51%
Is it possible to place GlobalEquityFund's minor stocks allocation by 28 proportion?,DEFINE ALLOCATION FOR GlobalEquityFund WITH SMALL_CAP_STOCKS AT 28%
designate 76 proportion to mid-cap stocks in EmergingMarkets,DEFINE ALLOCATION FOR EmergingMarkets WITH MID_CAP_STOCKS AT 76%
I'm considering modifying IncomeFund2024 with an additional 14 percent of small-size stocks.,MODIFY ALLOCATION FOR IncomeFund2024 TO INCLUDE SMALL_CAP_STOCKS AT 14%
Plan to assign the mid-cap stocks in BlueChipStocks by 20%.,DEFINE ALLOCATION FOR BlueChipStocks WITH MID_CAP_STOCKS AT 20%
Could you alter 91% to medium stocks in VentureCapital?,MODIFY ALLOCATION FOR VentureCapital TO INCLUDE MID_CAP_STOCKS AT 91%
Let's adjust 20% more of small-cap stocks to BetaPortfolio's portfolio.,MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE SMALL_CAP_STOCKS AT 20%
Could you position 18 proportion to debt instruments in EmergingMarkets?,DEFINE ALLOCATION FOR EmergingMarkets WITH BONDS AT 18%
Plan to alter the debt instruments in PortfolioA by 61 proportion.,MODIFY ALLOCATION FOR PortfolioA TO INCLUDE BONDS AT 61%
"We're moving to update 98 percent more to minor stocks in myPortfolio, correct?",MODIFY ALLOCATION FOR myPortfolio TO INCLUDE SMALL_CAP_STOCKS AT 98%
"We're moving to adjust 31 percent more to mid-cap stocks in PortfolioA, correct?",MODIFY ALLOCATION FOR PortfolioA TO INCLUDE MID_CAP_STOCKS AT 31%
"We're moving to allocate 19 percent more to mid-cap stocks in AlphaFund, correct?",DEFINE ALLOCATION FOR AlphaFund WITH MID_CAP_STOCKS AT 19%
Please revise minor stocks by 100% in PortfolioB.,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE SMALL_CAP_STOCKS AT 100%
Plan to update the small-cap stocks in BlueChipStocks by 14 proportion.,MODIFY ALLOCATION FOR BlueChipStocks TO INCLUDE SMALL_CAP_STOCKS AT 14%
Please adjust debt instruments by 38 proportion in PortfolioB.,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE BONDS AT 38%
Is it possible to amend CryptoAssets's small-size stocks allocation by 64 proportion?,MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE SMALL_CAP_STOCKS AT 64%
Thinking of modifying 49 percent mid-size stocks into GreenEnergyInvest,MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE MID_CAP_STOCKS AT 49%
Is it possible to assign PortfolioA's large-cap stocks allocation by 87%?,DEFINE ALLOCATION FOR PortfolioA WITH LARGE_CAP_STOCKS AT 87%
Is it possible to allocate PreciousMetalsFund's fixed-income securities allocation by 39%?,DEFINE ALLOCATION FOR PreciousMetalsFund WITH BONDS AT 39%
"We're moving to allocate 61 percent more to big-cap stocks in IncomeFund2024, correct?",DEFINE ALLOCATION FOR IncomeFund2024 WITH LARGE_CAP_STOCKS AT 61%
"set HighYieldBonds by adding 35 percentage big-cap stocks, please.",DEFINE ALLOCATION FOR HighYieldBonds WITH LARGE_CAP_STOCKS AT 35%
Thinking of placeing 31 percentage fixed-income securities into GreenEnergyInvest,DEFINE ALLOCATION FOR GreenEnergyInvest WITH BONDS AT 31%
Thinking of designateing 70% large-cap stocks into IncomeFund2024,DEFINE ALLOCATION FOR IncomeFund2024 WITH LARGE_CAP_STOCKS AT 70%
Let's change 22 percent more of medium stocks to PortfolioB's portfolio.,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE MID_CAP_STOCKS AT 22%
updateing BlueChipStocks to include 63 proportion more major stocks.,MODIFY ALLOCATION FOR BlueChipStocks TO INCLUDE LARGE_CAP_STOCKS AT 63%
I'm considering allocateing PortfolioA with an additional 31 percent of major stocks.,DEFINE ALLOCATION FOR PortfolioA WITH LARGE_CAP_STOCKS AT 31%
set 82 percentage to fixed-income securities in GreenEnergyInvest,DEFINE ALLOCATION FOR GreenEnergyInvest WITH BONDS AT 82%
I'm considering placeing EmergingMarkets with an additional 2 percent of mid-size stocks.,DEFINE ALLOCATION FOR EmergingMarkets WITH MID_CAP_STOCKS AT 2%
How about we assign 86 percent of bonds in PortfolioA?,DEFINE ALLOCATION FOR PortfolioA WITH BONDS AT 86%
Plan to assign the debt instruments in HighYieldBonds by 36 proportion.,DEFINE ALLOCATION FOR HighYieldBonds WITH BONDS AT 36%
Please designate bonds by 49% in ValueInvest.,DEFINE ALLOCATION FOR ValueInvest WITH BONDS AT 49%
Is it possible to assign AlphaFund's debt instruments allocation by 63 proportion?,DEFINE ALLOCATION FOR AlphaFund WITH BONDS AT 63%
Plan to modify the debt instruments in BlueChipStocks by 48 proportion.,MODIFY ALLOCATION FOR BlueChipStocks TO INCLUDE BONDS AT 48%
"change BetaPortfolio by adding 97 percent debt instruments, please.",MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE BONDS AT 97%
Could you alter 49 percent to bonds in PreciousMetalsFund?,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE BONDS AT 49%
Let's amend 82% more of mid-size stocks to DividendGrowers's portfolio.,MODIFY ALLOCATION FOR DividendGrowers TO INCLUDE MID_CAP_STOCKS AT 82%
set 26 percent to mid-size stocks in PortfolioB,DEFINE ALLOCATION FOR PortfolioB WITH MID_CAP_STOCKS AT 26%
"allocate ValueInvest by adding 89% small-cap stocks, please.",DEFINE ALLOCATION FOR ValueInvest WITH SMALL_CAP_STOCKS AT 89%
Plan to allocate the major stocks in GlobalEquityFund by 58 percentage.,DEFINE ALLOCATION FOR GlobalEquityFund WITH LARGE_CAP_STOCKS AT 58%
"revise GreenEnergyInvest by adding 19 percentage medium stocks, please.",MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE MID_CAP_STOCKS AT 19%
Thinking of designateing 57 percent small-size stocks into CryptoAssets,DEFINE ALLOCATION FOR CryptoAssets WITH SMALL_CAP_STOCKS AT 57%
Let's position 35 percentage more of mid-size stocks to GlobalEquityFund's portfolio.,DEFINE ALLOCATION FOR GlobalEquityFund WITH MID_CAP_STOCKS AT 35%
I'm considering reviseing PreciousMetalsFund with an additional 60% of debt instruments.,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE BONDS AT 60%
Please place medium stocks by 92 percent in GreenEnergyInvest.,DEFINE ALLOCATION FOR GreenEnergyInvest WITH MID_CAP_STOCKS AT 92%
Please revise minor stocks by 21 proportion in HighYieldBonds.,MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE SMALL_CAP_STOCKS AT 21%
Thinking of allocateing 99 proportion small-cap stocks into EmergingMarkets,DEFINE ALLOCATION FOR EmergingMarkets WITH SMALL_CAP_STOCKS AT 99%
designate 97 percent to small-cap stocks in BlueChipStocks,DEFINE ALLOCATION FOR BlueChipStocks WITH SMALL_CAP_STOCKS AT 97%
modify 59% to debt instruments in VentureCapital,MODIFY ALLOCATION FOR VentureCapital TO INCLUDE BONDS AT 59%
I'm considering allocateing BlueChipStocks with an additional 88 proportion of medium stocks.,DEFINE ALLOCATION FOR BlueChipStocks WITH MID_CAP_STOCKS AT 88%
"We're moving to amend 48 proportion more to small-cap stocks in HighYieldBonds, correct?",MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE SMALL_CAP_STOCKS AT 48%
Let's modify 11 percentage more of small-size stocks to myPortfolio's portfolio.,MODIFY ALLOCATION FOR myPortfolio TO INCLUDE SMALL_CAP_STOCKS AT 11%
Plan to set the fixed-income securities in HighYieldBonds by 27 proportion.,DEFINE ALLOCATION FOR HighYieldBonds WITH BONDS AT 27%
"adjust HighYieldBonds by adding 78 percent medium stocks, please.",MODIFY ALLOCATION FOR HighYieldBonds TO INCLUDE MID_CAP_STOCKS AT 78%
Is it possible to set PortfolioA's debt instruments allocation by 43 percent?,DEFINE ALLOCATION FOR PortfolioA WITH BONDS AT 43%
Plan to amend the small-size stocks in BetaPortfolio by 47 proportion.,MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE SMALL_CAP_STOCKS AT 47%
I'm considering adjusting DividendGrowers with an additional 87% of mid-cap stocks.,MODIFY ALLOCATION FOR DividendGrowers TO INCLUDE MID_CAP_STOCKS AT 87%
Is it possible to modify myPortfolio's major stocks allocation by 95 proportion?,MODIFY ALLOCATION FOR myPortfolio TO INCLUDE LARGE_CAP_STOCKS AT 95%
Let's place 48 percentage more of mid-size stocks to BetaPortfolio's portfolio.,DEFINE ALLOCATION FOR BetaPortfolio WITH MID_CAP_STOCKS AT 48%
Please amend minor stocks by 72 percent in PortfolioB.,MODIFY ALLOCATION FOR PortfolioB TO INCLUDE SMALL_CAP_STOCKS AT 72%
"We're moving to place 10 percentage more to small-size stocks in BetaPortfolio, correct?",DEFINE ALLOCATION FOR BetaPortfolio WITH SMALL_CAP_STOCKS AT 10%
"We're moving to assign 8 proportion more to small-cap stocks in CryptoAssets, correct?",DEFINE ALLOCATION FOR CryptoAssets WITH SMALL_CAP_STOCKS AT 8%
Could you place 35 percentage to major stocks in DividendGrowers?,DEFINE ALLOCATION FOR DividendGrowers WITH LARGE_CAP_STOCKS AT 35%
Please change small-cap stocks by 61 percent in BetaPortfolio.,MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE SMALL_CAP_STOCKS AT 61%
Thinking of placeing 83 percent big-cap stocks into GreenEnergyInvest,DEFINE ALLOCATION FOR GreenEnergyInvest WITH LARGE_CAP_STOCKS AT 83%
altering myPortfolio to include 10 percent more debt instruments.,MODIFY ALLOCATION FOR myPortfolio TO INCLUDE BONDS AT 10%
adjust 85 percent to small-cap stocks in PreciousMetalsFund,MODIFY ALLOCATION FOR PreciousMetalsFund TO INCLUDE SMALL_CAP_STOCKS AT 85%
I'm considering modifying GlobalEquityFund with an additional 17 percentage of fixed-income securities.,MODIFY ALLOCATION FOR GlobalEquityFund TO INCLUDE BONDS AT 17%
"assign PortfolioB by adding 27 percentage debt instruments, please.",DEFINE ALLOCATION FOR PortfolioB WITH BONDS AT 27%
Is it possible to position IncomeFund2024's minor stocks allocation by 89 percent?,DEFINE ALLOCATION FOR IncomeFund2024 WITH SMALL_CAP_STOCKS AT 89%
Thinking of positioning 31 percentage small-cap stocks into BlueChipStocks,DEFINE ALLOCATION FOR BlueChipStocks WITH SMALL_CAP_STOCKS AT 31%
How about we adjust 65 proportion of mid-cap stocks in EmergingMarkets?,MODIFY ALLOCATION FOR EmergingMarkets TO INCLUDE MID_CAP_STOCKS AT 65%
designateing AlphaFund to include 14 percentage more mid-size stocks.,DEFINE ALLOCATION FOR AlphaFund WITH MID_CAP_STOCKS AT 14%
How about we modify 20 percentage of small-cap stocks in CryptoAssets?,MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE SMALL_CAP_STOCKS AT 20%
"We're moving to modify 43 percentage more to fixed-income securities in DividendGrowers, correct?",MODIFY ALLOCATION FOR DividendGrowers TO INCLUDE BONDS AT 43%
Let's place 62 percent more of small-size stocks to ValueInvest's portfolio.,DEFINE ALLOCATION FOR ValueInvest WITH SMALL_CAP_STOCKS AT 62%
positioning VentureCapital to include 84 percentage more minor stocks.,DEFINE ALLOCATION FOR VentureCapital WITH SMALL_CAP_STOCKS AT 84%
Plan to allocate the small-cap stocks in IncomeFund2024 by 58%.,DEFINE ALLOCATION FOR IncomeFund2024 WITH SMALL_CAP_STOCKS AT 58%
Plan to designate the large-cap stocks in EmergingMarkets by 16%.,DEFINE ALLOCATION FOR EmergingMarkets WITH LARGE_CAP_STOCKS AT 16%
Could you assign 62 percentage to fixed-income securities in VentureCapital?,DEFINE ALLOCATION FOR VentureCapital WITH BONDS AT 62%
allocateing PortfolioB to include 95 proportion more mid-size stocks.,DEFINE ALLOCATION FOR PortfolioB WITH MID_CAP_STOCKS AT 95%
Could you set 38 proportion to fixed-income securities in IncomeFund2024?,DEFINE ALLOCATION FOR IncomeFund2024 WITH BONDS AT 38%
Let's set 74 percent more of fixed-income securities to CryptoAssets's portfolio.,DEFINE ALLOCATION FOR CryptoAssets WITH BONDS AT 74%
Is it possible to place RealEstateHoldings's big-cap stocks allocation by 58%?,DEFINE ALLOCATION FOR RealEstateHoldings WITH LARGE_CAP_STOCKS AT 58%
Could you place 47% to major stocks in PortfolioA?,DEFINE ALLOCATION FOR PortfolioA WITH LARGE_CAP_STOCKS AT 47%
Plan to place the large-cap stocks in GreenEnergyInvest by 26 proportion.,DEFINE ALLOCATION FOR GreenEnergyInvest WITH LARGE_CAP_STOCKS AT 26%
"We're moving to change 11 percent more to fixed-income securities in GreenEnergyInvest, correct?",MODIFY ALLOCATION FOR GreenEnergyInvest TO INCLUDE BONDS AT 11%
Thinking of placeing 44 percentage minor stocks into TechGrowth,DEFINE ALLOCATION FOR TechGrowth WITH SMALL_CAP_STOCKS AT 44%
"We're moving to alter 57 percentage more to major stocks in CryptoAssets, correct?",MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE LARGE_CAP_STOCKS AT 57%
assign 91 proportion to mid-cap stocks in PreciousMetalsFund,DEFINE ALLOCATION FOR PreciousMetalsFund WITH MID_CAP_STOCKS AT 91%
designate 79% to major stocks in AlphaFund,DEFINE ALLOCATION FOR AlphaFund WITH LARGE_CAP_STOCKS AT 79%
"modify AlphaFund by adding 39% minor stocks, please.",MODIFY ALLOCATION FOR AlphaFund TO INCLUDE SMALL_CAP_STOCKS AT 39%
"place IncomeFund2024 by adding 95 proportion major stocks, please.",DEFINE ALLOCATION FOR IncomeFund2024 WITH LARGE_CAP_STOCKS AT 95%
Could you set 82 percentage to big-cap stocks in ValueInvest?,DEFINE ALLOCATION FOR ValueInvest WITH LARGE_CAP_STOCKS AT 82%
Is it possible to designate GlobalEquityFund's small-cap stocks allocation by 71%?,DEFINE ALLOCATION FOR GlobalEquityFund WITH SMALL_CAP_STOCKS AT 71%
Plan to update the debt instruments in BlueChipStocks by 89 percent.,MODIFY ALLOCATION FOR BlueChipStocks TO INCLUDE BONDS AT 89%
"assign TechGrowth by adding 34% mid-size stocks, please.",DEFINE ALLOCATION FOR TechGrowth WITH MID_CAP_STOCKS AT 34%
adjust 18 percent to large-cap stocks in RealEstateHoldings,MODIFY ALLOCATION FOR RealEstateHoldings TO INCLUDE LARGE_CAP_STOCKS AT 18%
I'm considering adjusting BetaPortfolio with an additional 45% of large-cap stocks.,MODIFY ALLOCATION FOR BetaPortfolio TO INCLUDE LARGE_CAP_STOCKS AT 45%
I'm considering amending DividendGrowers with an additional 45 percent of minor stocks.,MODIFY ALLOCATION FOR DividendGrowers TO INCLUDE SMALL_CAP_STOCKS AT 45%
Is it possible to allocate RealEstateHoldings's fixed-income securities allocation by 41 percent?,DEFINE ALLOCATION FOR RealEstateHoldings WITH BONDS AT 41%
seting PreciousMetalsFund to include 28% more small-size stocks.,DEFINE ALLOCATION FOR PreciousMetalsFund WITH SMALL_CAP_STOCKS AT 28%
Could you place 6 proportion to minor stocks in GlobalEquityFund?,DEFINE ALLOCATION FOR GlobalEquityFund WITH SMALL_CAP_STOCKS AT 6%
"We're moving to change 78 percentage more to debt instruments in CryptoAssets, correct?",MODIFY ALLOCATION FOR CryptoAssets TO INCLUDE BONDS AT 78%
Could you amend 28 proportion to fixed-income securities in ValueInvest?,MODIFY ALLOCATION FOR ValueInvest TO INCLUDE BONDS AT 28%
